Empty,count.balls,count.outs,count.pitch_count,count.strikes,day,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,month,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1.description,runner_1.ending_base,runner_1.fielders,runner_1.first_name,runner_1.id,runner_1.jersey_number,runner_1.last_name,runner_1.out,runner_1.outcome_id,runner_1.preferred_name,runner_1.starting_base,runner_2.ending_base,runner_2.out,runner_2.outcome_id,runner_2.starting_base,runner_3.ending_base,runner_3.out,runner_3.outcome_id,runner_3.starting_base,runner_4.ending_base,runner_4.out,runner_4.outcome_id,runner_4.starting_base,weather.current_conditions.cloud_cover,weather.current_conditions.condition,weather.current_conditions.dew_point_f,weather.current_conditions.humidity,weather.current_conditions.obs_time,weather.current_conditions.temp_f,weather.current_conditions.wind.direction,weather.current_conditions.wind.speed_mph,year
,1.0,1.0,3.0,2.0,01,Francisco Cervelli flies out to right field to Nick Castellanos.,,False,False,False,False,False,False,False,False,T,,,Francisco,6f3086f7-2619-41f6-9435-767cc9db83cf,Cervelli,Francisco,5.0,04,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,51.0,87.0,CH,-100.0,-95.0,7.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,1.0,2.0,4.0,2.0,01,Francisco Cervelli flies out to right field to Nick Castellanos.,,True,False,False,False,False,False,False,False,T,15,FB,Francisco,6f3086f7-2619-41f6-9435-767cc9db83cf,Cervelli,Francisco,5.0,04,oFO,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,52.0,95.0,FA,82.0,-4.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,2.0,1.0,1.0,01,Colin Moran lines out to first base to Miguel Cabrera.,,False,False,False,False,False,False,False,False,T,,,Colin,febfa90b-51c5-4313-a4b4-a1bc40734be1,Moran,Colin,5.0,04,kKL,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,53.0,87.0,SL,-35.0,-82.0,8.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,2.0,2.0,2.0,01,Colin Moran lines out to first base to Miguel Cabrera.,,False,False,False,False,False,False,False,False,T,,,Colin,febfa90b-51c5-4313-a4b4-a1bc40734be1,Moran,Colin,5.0,04,kF,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,54.0,96.0,FA,-52.0,86.0,1.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,2.0,3.0,2.0,01,Colin Moran lines out to first base to Miguel Cabrera.,,False,False,False,False,False,False,False,False,T,,,Colin,febfa90b-51c5-4313-a4b4-a1bc40734be1,Moran,Colin,5.0,04,kF,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,55.0,96.0,FA,88.0,100.0,3.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,2.0,4.0,2.0,01,Colin Moran lines out to first base to Miguel Cabrera.,,False,False,False,False,False,False,False,False,T,,,Colin,febfa90b-51c5-4313-a4b4-a1bc40734be1,Moran,Colin,5.0,04,kF,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,56.0,96.0,FA,-5.0,56.0,2.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,3.0,5.0,2.0,01,Colin Moran lines out to first base to Miguel Cabrera.,,True,False,False,False,False,False,False,False,T,24,LD,Colin,febfa90b-51c5-4313-a4b4-a1bc40734be1,Moran,Colin,5.0,04,oLO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,57.0,87.0,SL,-94.0,-82.0,7.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,1.0,0.0,1.0,0.0,01,Jordy Mercer walks.,,False,False,False,False,False,False,False,False,T,,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,6.0,04,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,58.0,93.0,FA,-11.0,100.0,2.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,2.0,0.0,2.0,0.0,01,Jordy Mercer walks.,,False,False,False,False,False,False,False,False,T,,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,6.0,04,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,59.0,85.0,SL,11.0,117.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,3.0,0.0,3.0,0.0,01,Jordy Mercer walks.,,False,False,False,False,False,False,False,False,T,,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,6.0,04,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,60.0,93.0,FA,82.0,134.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,3.0,0.0,4.0,1.0,01,Jordy Mercer walks.,,False,False,False,False,False,False,False,False,T,,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,6.0,04,kKL,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,61.0,93.0,FA,-64.0,65.0,1.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,4.0,0.0,5.0,1.0,01,Jordy Mercer walks.,,True,False,False,False,False,False,False,False,T,,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,6.0,04,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,62.0,94.0,FA,-64.0,113.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,10,Mercer,False,AD1,Jordy,0.0,,,,,,,,,,,,,,,,,,,,,2018
,1.0,0.0,1.0,0.0,01,Adam Frazier grounds out to shortstop. Jordy Mercer out at second.,,False,False,False,False,False,False,False,False,T,,,Adam,cb07e138-22b7-4a0a-a294-5b9d89475e1d,Frazier,Adam,6.0,04,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,63.0,93.0,FA,158.0,91.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,10,Mercer,False,,Jordy,1.0,,,,,,,,,,,,,,,,,,,,,2018
,1.0,0.0,2.0,1.0,01,Adam Frazier grounds out to shortstop. Jordy Mercer out at second.,,False,False,False,False,False,False,False,False,T,,,Adam,cb07e138-22b7-4a0a-a294-5b9d89475e1d,Frazier,Adam,6.0,04,kKL,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,64.0,86.0,CH,100.0,91.0,3.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,10,Mercer,False,,Jordy,1.0,,,,,,,,,,,,,,,,,,,,,2018
,2.0,0.0,3.0,1.0,01,Adam Frazier grounds out to shortstop. Jordy Mercer out at second.,,False,False,False,False,False,False,False,False,T,,,Adam,cb07e138-22b7-4a0a-a294-5b9d89475e1d,Frazier,Adam,6.0,04,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,65.0,93.0,FA,70.0,134.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,10,Mercer,False,,Jordy,1.0,,,,,,,,,,,,,,,,,,,,,2018
,2.0,0.0,4.0,2.0,01,Adam Frazier grounds out to shortstop. Jordy Mercer out at second.,,False,False,False,False,False,False,False,False,T,,,Adam,cb07e138-22b7-4a0a-a294-5b9d89475e1d,Frazier,Adam,6.0,04,kKS,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,66.0,94.0,FA,88.0,21.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,10,Mercer,False,,Jordy,1.0,,,,,,,,,,,,,,,,,,,,,2018
,2.0,2.0,5.0,2.0,01,Adam Frazier grounds out to shortstop. Jordy Mercer out at second.,,True,False,False,True,False,False,False,False,T,22,GB,Adam,cb07e138-22b7-4a0a-a294-5b9d89475e1d,Frazier,Adam,6.0,04,oGO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,67.0,86.0,CH,100.0,-34.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,Jordy Mercer out at second.,0.0,"[{'sequence': 1, 'type': 'putout', 'preferred_name': 'Dixon', 'first_name': 'Dixon', 'last_name': 'Machado', 'jersey_number': '49', 'id': 'f0c5e891-884d-4d37-8ca6-0a3bcb90c08d'}, {'sequence': 1, 'type': 'assist', 'preferred_name': 'José', 'first_name': 'José', 'last_name': 'Iglesias', 'jersey_number': '1', 'id': 'cf9815a7-220b-45f9-bbdf-9c6c8b792154'}]",Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,10,Mercer,True,FO2,Jordy,1.0,,,,,,,,,,,,,,,,,,,,,2018
,0.0,2.0,1.0,1.0,01,Josh Harrison flies out to deep right center field to Leonys Martín.,,False,False,False,False,False,False,False,False,T,,,Joshua,0e762dec-639f-497f-a65b-af0eaa8be39f,Harrison,Josh,6.0,04,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,68.0,94.0,FA,-23.0,43.0,2.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,1.0,2.0,2.0,1.0,01,Josh Harrison flies out to deep right center field to Leonys Martín.,,False,False,False,False,False,False,False,False,T,,,Joshua,0e762dec-639f-497f-a65b-af0eaa8be39f,Harrison,Josh,6.0,04,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,69.0,86.0,CH,170.0,-43.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,1.0,3.0,3.0,1.0,01,Josh Harrison flies out to deep right center field to Leonys Martín.,,True,False,False,False,False,False,False,False,T,9,FB,Joshua,0e762dec-639f-497f-a65b-af0eaa8be39f,Harrison,Josh,6.0,04,oFO,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,70.0,95.0,FA,35.0,0.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,0.0,1.0,1.0,01,"Grégory Polanco grounds out to second base, José Iglesias to Miguel Cabrera.",,False,False,False,False,False,False,False,False,T,,,Grégory,f772223f-2fbe-4191-aa67-6f495b4c7dd8,Polanco,Grégory,7.0,04,kKL,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,71.0,83.0,SL,105.0,30.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,1.0,2.0,1.0,01,"Grégory Polanco grounds out to second base, José Iglesias to Miguel Cabrera.",,True,False,False,False,False,False,False,False,T,23,GB,Grégory,f772223f-2fbe-4191-aa67-6f495b4c7dd8,Polanco,Grégory,7.0,04,oGO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,72.0,94.0,FA,111.0,-26.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,2.0,1.0,0.0,01,Josh Bell flies out to center field to Leonys Martín.,,True,False,False,False,False,False,False,False,T,13,FB,Joshua,49edaec4-ea7c-455b-ac2c-92961b4261f0,Bell,Josh,7.0,04,oFO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,73.0,88.0,CH,94.0,-21.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,2.0,1.0,1.0,01,Corey Dickerson lines out to first base to Miguel Cabrera.,,False,False,False,False,False,False,False,False,T,,,McKenzie,21e3d551-a8b8-4f6b-9d06-6832e527ddc1,Dickerson,Corey,7.0,04,kKL,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,74.0,94.0,FA,-105.0,65.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,3.0,2.0,1.0,01,Corey Dickerson lines out to first base to Miguel Cabrera.,,True,False,False,False,False,False,False,False,T,24,LD,McKenzie,21e3d551-a8b8-4f6b-9d06-6832e527ddc1,Dickerson,Corey,7.0,04,oLO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,75.0,94.0,FA,-105.0,86.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,0.0,1.0,1.0,01,Starling Marte singles to left field.,,False,False,False,False,False,False,False,False,T,,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,Marte,Starling,8.0,04,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,76.0,86.0,SL,117.0,56.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,0.0,2.0,1.0,01,Starling Marte singles to left field.,,True,False,False,False,True,False,False,False,T,11,LD,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,Marte,Starling,8.0,04,aS,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,77.0,85.0,SL,-52.0,-91.0,7.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,AD1,Starling,0.0,,,,,,,,,,,,,,,,,,,,,2018
,0.0,0.0,1.0,1.0,01,"Francisco Cervelli grounds out to third base, Jeimer Candelario to Miguel Cabrera. Starling Marte to second.",,False,False,False,False,False,False,False,False,T,,,Francisco,6f3086f7-2619-41f6-9435-767cc9db83cf,Cervelli,Francisco,8.0,04,kKS,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,78.0,87.0,CH,23.0,-147.0,12.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,,Starling,1.0,,,,,,,,,,,,,,,,,,,,,2018
,0.0,0.0,2.0,2.0,01,"Francisco Cervelli grounds out to third base, Jeimer Candelario to Miguel Cabrera. Starling Marte to second.",,False,False,False,False,False,False,False,False,T,,,Francisco,6f3086f7-2619-41f6-9435-767cc9db83cf,Cervelli,Francisco,8.0,04,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,79.0,93.0,FA,29.0,-8.0,5.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,,Starling,1.0,,,,,,,,,,,,,,,,,,,,,2018
,0.0,0.0,3.0,2.0,01,"Francisco Cervelli grounds out to third base, Jeimer Candelario to Miguel Cabrera. Starling Marte to second.",,False,False,False,False,False,False,False,False,T,,,Francisco,6f3086f7-2619-41f6-9435-767cc9db83cf,Cervelli,Francisco,8.0,04,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,80.0,87.0,CH,129.0,-52.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,,Starling,1.0,,,,,,,,,,,,,,,,,,,,,2018
,1.0,0.0,4.0,2.0,01,"Francisco Cervelli grounds out to third base, Jeimer Candelario to Miguel Cabrera. Starling Marte to second.",,False,False,False,False,False,False,False,False,T,,,Francisco,6f3086f7-2619-41f6-9435-767cc9db83cf,Cervelli,Francisco,8.0,04,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,81.0,95.0,FA,0.0,147.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,CK,Starling,1.0,,,,,,,,,,,,,,,,,,,,,2018
,2.0,0.0,5.0,2.0,01,"Francisco Cervelli grounds out to third base, Jeimer Candelario to Miguel Cabrera. Starling Marte to second.",,False,False,False,False,False,False,False,False,T,,,Francisco,6f3086f7-2619-41f6-9435-767cc9db83cf,Cervelli,Francisco,8.0,04,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,82.0,92.0,FA,5.0,130.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,,Starling,1.0,,,,,,,,,,,,,,,,,,,,,2018
,2.0,0.0,6.0,2.0,01,"Francisco Cervelli grounds out to third base, Jeimer Candelario to Miguel Cabrera. Starling Marte to second.",,False,False,False,False,False,False,False,False,T,,,Francisco,6f3086f7-2619-41f6-9435-767cc9db83cf,Cervelli,Francisco,8.0,04,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,83.0,86.0,CH,-17.0,-47.0,8.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,,Starling,1.0,,,,,,,,,,,,,,,,,,,,,2018
,2.0,1.0,7.0,2.0,01,"Francisco Cervelli grounds out to third base, Jeimer Candelario to Miguel Cabrera. Starling Marte to second.",,True,False,False,False,False,False,False,False,T,21,GB,Francisco,6f3086f7-2619-41f6-9435-767cc9db83cf,Cervelli,Francisco,8.0,04,oGO,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,84.0,95.0,FA,88.0,-21.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,Starling Marte to second.,2.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,AD2,Starling,1.0,,,,,,,,,,,,,,,,,,,,,2018
,0.0,2.0,1.0,0.0,01,Colin Moran flies out to shallow left field to Mikie Mahtook.,,True,False,False,False,False,False,False,False,T,16,FB,Colin,febfa90b-51c5-4313-a4b4-a1bc40734be1,Moran,Colin,8.0,04,oFO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,85.0,84.0,SL,29.0,-82.0,8.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,2.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,,Starling,2.0,,,,,,,,,,,,,,,,,,,,,2018
,1.0,2.0,1.0,0.0,01,Jordy Mercer called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,8.0,04,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,86.0,95.0,FA,-152.0,34.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,2.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,,Starling,2.0,,,,,,,,,,,,,,,,,,,,,2018
,1.0,2.0,2.0,1.0,01,Jordy Mercer called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,8.0,04,kKL,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,87.0,84.0,SL,-152.0,17.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,2.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,,Starling,2.0,,,,,,,,,,,,,,,,,,,,,2018
,1.0,2.0,3.0,2.0,01,Jordy Mercer called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,8.0,04,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,88.0,94.0,FA,88.0,73.0,3.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,2.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,,Starling,2.0,,,,,,,,,,,,,,,,,,,,,2018
,2.0,2.0,4.0,2.0,01,Jordy Mercer called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,8.0,04,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,89.0,91.0,SL,-147.0,-147.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,2.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,,Starling,2.0,,,,,,,,,,,,,,,,,,,,,2018
,2.0,3.0,5.0,3.0,01,Jordy Mercer called out on strikes.,,True,False,False,False,False,False,False,False,T,,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,8.0,04,kKL,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,90.0,95.0,FA,-141.0,-104.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,2.0,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,6,Marte,False,,Starling,2.0,,,,,,,,,,,,,,,,,,,,,2018
,0.0,0.0,1.0,1.0,07,Yoan Moncada called out on strikes.,,False,False,False,False,False,False,False,False,B,,,Yoan,c600f34b-b32e-4369-9f9b-e4b0fef2c8c4,Moncada,Yoan,1.0,04,kKL,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,1.0,93.0,FA,88.0,-91.0,9.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,25.0,Partly cloudy,10.0,38.0,2018-04-07T18:19:11.000Z,33.0,W,11.0,2018
,1.0,0.0,2.0,1.0,07,Yoan Moncada called out on strikes.,,False,False,False,False,False,False,False,False,B,,,Yoan,c600f34b-b32e-4369-9f9b-e4b0fef2c8c4,Moncada,Yoan,1.0,04,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,2.0,95.0,FA,-158.0,95.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,25.0,Partly cloudy,10.0,38.0,2018-04-07T18:19:11.000Z,33.0,W,11.0,2018
,1.0,0.0,3.0,2.0,07,Yoan Moncada called out on strikes.,,False,False,False,False,False,False,False,False,B,,,Yoan,c600f34b-b32e-4369-9f9b-e4b0fef2c8c4,Moncada,Yoan,1.0,04,kF,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,3.0,89.0,CH,-47.0,-91.0,7.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,25.0,Partly cloudy,10.0,38.0,2018-04-07T18:19:11.000Z,33.0,W,11.0,2018
,1.0,1.0,4.0,3.0,07,Yoan Moncada called out on strikes.,,True,False,False,False,False,False,False,False,B,,,Yoan,c600f34b-b32e-4369-9f9b-e4b0fef2c8c4,Moncada,Yoan,1.0,04,kKL,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,4.0,94.0,FA,-5.0,82.0,2.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,25.0,Partly cloudy,10.0,38.0,2018-04-07T18:19:11.000Z,33.0,W,11.0,2018
,0.0,1.0,1.0,0.0,07,Avisail García singles to center field.,,True,False,False,False,True,False,False,False,B,13,LD,Avisail,abbda8e1-2274-4bf0-931c-691cf8bf24c6,García,Avisail,1.0,04,aS,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,5.0,96.0,FA,100.0,30.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Avisail,abbda8e1-2274-4bf0-931c-691cf8bf24c6,26,García,False,AD1,Avisail,0.0,,,,,,,,,,,,,25.0,Partly cloudy,10.0,38.0,2018-04-07T18:19:11.000Z,33.0,W,11.0,2018
,0.0,2.0,1.0,0.0,07,José Abreu reaches on a fielder's choice to third base. Avisail García out at second.,,True,False,False,False,False,False,False,False,B,21,GB,José,b59c6ed2-061e-4c9b-b624-2d1aee74853c,Abreu,José,1.0,04,oFC,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,6.0,94.0,FA,123.0,34.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,José,b59c6ed2-061e-4c9b-b624-2d1aee74853c,79,Abreu,False,AD1,José,0.0,0.0,True,FO2,1.0,,,,,,,,,25.0,Partly cloudy,10.0,38.0,2018-04-07T18:19:11.000Z,33.0,W,11.0,2018
,0.0,2.0,1.0,1.0,07,Matt Davidson strikes out on a foul tip.,,False,False,False,False,False,False,False,False,B,,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,Davidson,Matt,1.0,04,kKL,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,7.0,95.0,FA,23.0,21.0,5.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,José,b59c6ed2-061e-4c9b-b624-2d1aee74853c,79,Abreu,False,,José,1.0,,,,,,,,,,,,,25.0,Partly cloudy,10.0,38.0,2018-04-07T18:19:11.000Z,33.0,W,11.0,2018
